Wall time,Step,Value
1740948076.941905,58,0.7013888955116272
1740948077.04016,59,0.7067901492118835
1740948077.137167,60,0.6972222328186035
1740948077.233433,61,0.7121211886405945
1740948077.331503,62,0.7037037014961243
1740948077.427806,63,0.7072649598121643
1740948077.525391,64,0.716269850730896
1740948077.622422,65,0.7166666388511658
1740948077.722941,66,0.7204861044883728
1740948077.820106,67,0.7303921580314636
1740948077.918845,68,0.7361111044883728
1740948078.018263,69,0.7324561476707458
1740948078.1165,70,0.7319444417953491
1740948078.213288,71,0.738095223903656
1740948078.310993,72,0.7373737096786499
1740948078.408435,73,0.7355072498321533
1740948078.505848,74,0.7395833134651184
1740948078.602357,75,0.7300000190734863
1740948078.699405,76,0.7168803215026855
1740948078.797599,77,0.7191358208656311
1740948078.894525,78,0.716269850730896
1740948078.992889,79,0.7164750695228577
1740948079.0909,80,0.7157407402992249
1740948079.188297,81,0.7168458700180054
1740948079.286022,82,0.71875
1740948079.382834,83,0.7222222089767456
1740948079.480455,84,0.7254902124404907
1740948079.577199,85,0.7246031761169434
1740948079.68112,86,0.727623462677002
1740948079.784359,87,0.7297297120094299
1740948079.88688,88,0.7317251563072205
1740948079.988734,89,0.7364672422409058
1740948080.092424,90,0.7402777671813965
1740948080.197515,91,0.7411924004554749
1740948080.299576,92,0.7460317611694336
1740948080.397471,93,0.7454780340194702
1740948080.493226,94,0.748106062412262
1740948080.589256,95,0.75
1740948080.684787,96,0.7518116235733032
1740948080.780492,97,0.7529550790786743
1740948080.876219,98,0.7528935074806213
1740948080.972358,99,0.7539682388305664
1740948081.06849,100,0.7527777552604675
1740948081.558808,101,0.8333333134651184
1740948081.656743,102,0.875
1740948081.754253,103,0.8981481194496155
1740948081.851607,104,0.8958333134651184
1740948081.948635,105,0.8999999761581421
1740948082.045603,106,0.9074074029922485
1740948082.143254,107,0.9047619104385376
1740948082.239916,108,0.9027777910232544
1740948082.336911,109,0.895061731338501
1740948082.433783,110,0.8916666507720947
1740948082.530556,111,0.8888888955116272
1740948082.628223,112,0.8819444179534912
1740948082.725819,113,0.8846153616905212
1740948082.823321,114,0.8829365372657776
1740948082.920242,115,0.8703703880310059
1740948083.018133,116,0.8628472089767456
1740948083.114954,117,0.8643791079521179
1740948083.212054,118,0.8688271641731262
1740948083.3094,119,0.8728070259094238
1740948083.408389,120,0.8694444298744202
1740948083.505976,121,0.8730158805847168
1740948083.603506,122,0.8737373948097229
1740948083.700972,123,0.8719806671142578
1740948083.7983,124,0.875
1740948083.896142,125,0.8766666650772095
1740948083.995001,126,0.872863233089447
1740948084.094034,127,0.8713991641998291
1740948084.192227,128,0.8730158805847168
1740948084.290764,129,0.8706896305084229
1740948084.38798,130,0.8666666746139526
1740948084.487126,131,0.8637992739677429
1740948084.584516,132,0.8611111044883728
1740948084.681746,133,0.8611111044883728
1740948084.779062,134,0.858660101890564
1740948084.875763,135,0.8595238327980042
1740948084.973027,136,0.8587962985038757
1740948085.071564,137,0.8596096038818359
1740948085.168011,138,0.8603801131248474
1740948085.263649,139,0.8611111044883728
1740948085.359834,140,0.8611111044883728
1740948085.455358,141,0.8631436228752136
1740948085.550643,142,0.8644179701805115
1740948085.646107,143,0.8630490899085999
1740948085.741938,144,0.8648989796638489
1740948085.837715,145,0.8629629611968994
1740948085.933354,146,0.8635265827178955
1740948086.029439,147,0.8640661835670471
1740948086.12491,148,0.8634259104728699
1740948086.22063,149,0.8639456033706665
1740948086.316445,150,0.8655555844306946
1740948086.790568,151,0.8055555820465088
1740948086.887385,152,0.7916666865348816
1740948086.988133,153,0.8148148059844971
1740948087.087469,154,0.8472222089767456
1740948087.184174,155,0.8666666746139526
1740948087.281711,156,0.8842592835426331
1740948087.378514,157,0.8849206566810608
1740948087.475748,158,0.8715277910232544
1740948087.572658,159,0.8796296119689941
1740948087.671678,160,0.8833333253860474
1740948087.768746,161,0.8838383555412292
1740948087.86757,162,0.8865740895271301
1740948087.965342,163,0.8846153616905212
1740948088.062425,164,0.886904776096344
1740948088.162652,165,0.8907407522201538
1740948088.261345,166,0.8871527910232544
1740948088.360577,167,0.8905228972434998
1740948088.457798,168,0.8873456716537476
1740948088.556262,169,0.8845029473304749
1740948088.654478,170,0.8888888955116272
1740948088.752693,171,0.8928571343421936
1740948088.850235,172,0.8914141654968262
1740948088.948225,173,0.8937197923660278
1740948089.045835,174,0.8923611044883728
1740948089.144507,175,0.8933333158493042
1740948089.242366,176,0.8910256624221802
1740948089.340806,177,0.8899176716804504
1740948089.439937,178,0.891865074634552
1740948089.538829,179,0.8955938816070557
1740948089.637209,180,0.8962963223457336
1740948089.734994,181,0.897849440574646
1740948089.832456,182,0.9001736044883728
1740948089.931037,183,0.8989899158477783
1740948090.029029,184,0.8970588445663452
1740948090.126463,185,0.8984127044677734
1740948090.223718,186,0.8989197611808777
1740948090.321488,187,0.8978978991508484
1740948090.417418,188,0.8969298005104065
1740948090.513668,189,0.8974359035491943
1740948090.610403,190,0.8986111283302307
1740948090.706407,191,0.9010840058326721
1740948090.802217,192,0.9034391641616821
1740948090.898271,193,0.9043927788734436
1740948090.994439,194,0.9027777910232544
1740948091.090819,195,0.9024691581726074
1740948091.186722,196,0.9027777910232544
1740948091.283186,197,0.9036642909049988
1740948091.378888,198,0.9033564925193787
1740948091.474671,199,0.9041950106620789
1740948091.572652,200,0.9049999713897705
1740948092.042655,201,0.9722222089767456
1740948092.139407,202,0.9583333134651184
1740948092.236728,203,0.9629629850387573
1740948092.333278,204,0.9375
1740948092.430388,205,0.9388889074325562
1740948092.527939,206,0.9490740895271301
1740948092.62763,207,0.9563491940498352
1740948092.727166,208,0.9583333134651184
1740948092.826486,209,0.9567901492118835
1740948092.923501,210,0.9611111283302307
1740948093.01987,211,0.9595959782600403
1740948093.116734,212,0.9537037014961243
1740948093.214194,213,0.9551281929016113
1740948093.31097,214,0.954365074634552
1740948093.407615,215,0.9574074149131775
1740948093.506748,216,0.9583333134651184
1740948093.607241,217,0.9575163125991821
1740948093.708122,218,0.9583333134651184
1740948093.809303,219,0.9605262875556946
1740948093.909052,220,0.9624999761581421
1740948094.008063,221,0.9616402387619019
1740948094.105016,222,0.9608585834503174
1740948094.201464,223,0.9601449370384216
1740948094.29733,224,0.9606481194496155
1740948094.394516,225,0.9622222185134888
1740948094.492266,226,0.9626068472862244
1740948094.593218,227,0.9588477611541748
1740948094.69437,228,0.95932537317276
1740948094.792888,229,0.9588122367858887
1740948094.893336,230,0.9564814567565918
1740948094.993318,231,0.9569892287254333
1740948095.094231,232,0.9583333134651184
1740948095.194178,233,0.9570707082748413
1740948095.292177,234,0.9550653696060181
1740948095.391734,235,0.9555555582046509
1740948095.49122,236,0.9544752836227417
1740948095.587553,237,0.954954981803894
1740948095.682241,238,0.9554093480110168
1740948095.78136,239,0.9558404684066772
1740948095.879959,240,0.9541666507720947
1740948095.979197,241,0.9532520174980164
1740948096.07777,242,0.954365074634552
1740948096.173407,243,0.9541343450546265
1740948096.268684,244,0.9551767706871033
1740948096.364195,245,0.9555555582046509
1740948096.459742,246,0.9559178948402405
1740948096.555103,247,0.9562647938728333
1740948096.65044,248,0.9571759104728699
1740948096.746096,249,0.9580498933792114
1740948096.841382,250,0.9583333134651184
1740948097.302456,251,1.0
1740948097.399874,252,1.0
1740948097.495985,253,1.0
1740948097.592544,254,1.0
1740948097.691336,255,0.9888888597488403
1740948097.787643,256,0.9861111044883728
1740948097.883736,257,0.9841269850730896
1740948097.979974,258,0.9756944179534912
1740948098.075776,259,0.9753086566925049
1740948098.171423,260,0.9777777791023254
1740948098.268386,261,0.9797979593276978
1740948098.366544,262,0.9814814925193787
1740948098.464039,263,0.9829059839248657
1740948098.560087,264,0.9821428656578064
1740948098.656217,265,0.9833333492279053
1740948098.752026,266,0.9826388955116272
1740948098.848549,267,0.9771241545677185
1740948098.945593,268,0.9768518805503845
1740948099.041398,269,0.9780701994895935
1740948099.138434,270,0.9791666865348816
1740948099.2356,271,0.9788359999656677
1740948099.332254,272,0.9797979593276978
1740948099.429271,273,0.9758453965187073
1740948099.525937,274,0.9745370149612427
1740948099.622983,275,0.9722222089767456
1740948099.720738,276,0.9690170884132385
1740948099.818491,277,0.9701645970344543
1740948099.915464,278,0.9702380895614624
1740948100.011951,279,0.9712643623352051
1740948100.108345,280,0.970370352268219
1740948100.204975,281,0.9677419066429138
1740948100.302862,282,0.9670138955116272
1740948100.399363,283,0.9646464586257935
1740948100.496312,284,0.9632353186607361
1740948100.593226,285,0.9634920358657837
1740948100.689706,286,0.9645061492919922
1740948100.786618,287,0.9632132053375244
1740948100.881391,288,0.9612573385238647
1740948100.976417,289,0.9615384340286255
1740948101.071846,290,0.9604166746139526
1740948101.167176,291,0.9593495726585388
1740948101.261989,292,0.9596560597419739
1740948101.35741,293,0.9586563110351562
1740948101.452221,294,0.9570707082748413
1740948101.547133,295,0.9567901492118835
1740948101.642632,296,0.9571256041526794
1740948101.738186,297,0.9568557739257812
1740948101.833307,298,0.9565972089767456
1740948101.928428,299,0.9574829936027527
1740948102.023692,300,0.9583333134651184
1740948100.958201,301,0.9722222089767456
1740948101.054275,302,0.9861111044883728
1740948101.150503,303,0.9907407164573669
1740948101.247017,304,0.9930555820465088
1740948101.342753,305,0.9944444298744202
1740948101.438455,306,0.9953703880310059
1740948101.53436,307,0.988095223903656
1740948101.630708,308,0.9826388955116272
1740948101.726941,309,0.9814814925193787
1740948101.82308,310,0.980555534362793
1740948101.919235,311,0.9797979593276978
1740948102.015994,312,0.9722222089767456
1740948102.113081,313,0.9722222089767456
1740948102.210274,314,0.9722222089767456
1740948102.306865,315,0.970370352268219
1740948102.404164,316,0.9722222089767456
1740948102.500079,317,0.9722222089767456
1740948102.596579,318,0.9722222089767456
1740948102.694334,319,0.9736841917037964
1740948102.791555,320,0.9750000238418579
1740948102.887949,321,0.976190447807312
1740948102.98486,322,0.9772727489471436
1740948103.081021,323,0.97826087474823
1740948103.177177,324,0.9780092835426331
1740948103.274156,325,0.9788888692855835
1740948103.371223,326,0.9797008633613586
1740948103.468404,327,0.9804526567459106
1740948103.565389,328,0.9811508059501648
1740948103.662806,329,0.9818007946014404
1740948103.759572,330,0.9814814925193787
1740948103.856028,331,0.9820788502693176
1740948103.951939,332,0.9817708134651184
1740948104.048815,333,0.9823232293128967
1740948104.163834,334,0.9828431606292725
1740948104.260222,335,0.9825396537780762
1740948104.35637,336,0.9830247163772583
1740948104.45295,337,0.9834834933280945
1740948104.54784,338,0.9839181303977966
1740948104.642984,339,0.9843304753303528
1740948104.738555,340,0.9840278029441833
1740948104.834327,341,0.9830623269081116
1740948104.929284,342,0.9828042387962341
1740948105.024971,343,0.9819121360778809
1740948105.119837,344,0.9823232293128967
1740948105.215074,345,0.9820987582206726
1740948105.310384,346,0.9818840622901917
1740948105.405254,347,0.9822695255279541
1740948105.500424,348,0.9809027910232544
1740948105.595332,349,0.9801587462425232
1740948105.690535,350,0.9794444441795349
1740948106.154187,351,0.9722222089767456
1740948106.251648,352,0.9861111044883728
1740948106.34795,353,0.9907407164573669
1740948106.443964,354,0.9930555820465088
1740948106.540224,355,0.9888888597488403
1740948106.636404,356,0.9907407164573669
1740948106.732584,357,0.9920634627342224
1740948106.828849,358,0.9930555820465088
1740948106.924854,359,0.9938271641731262
1740948107.021282,360,0.9944444298744202
1740948107.118501,361,0.9949495196342468
1740948107.215352,362,0.9953703880310059
1740948107.311266,363,0.995726466178894
1740948107.40757,364,0.9940476417541504
1740948107.503939,365,0.9944444298744202
1740948107.600977,366,0.9930555820465088
1740948107.697636,367,0.9934640526771545
1740948107.794559,368,0.9938271641731262
1740948107.89057,369,0.9926900863647461
1740948107.986418,370,0.9916666746139526
1740948108.083537,371,0.9907407164573669
1740948108.180119,372,0.9911616444587708
1740948108.278498,373,0.9915459156036377
1740948108.37578,374,0.9918981194496155
1740948108.472742,375,0.992222249507904
1740948108.56977,376,0.992521345615387
1740948108.66682,377,0.9927983283996582
1740948108.763791,378,0.9930555820465088
1740948108.860177,379,0.9932950139045715
1740948108.956007,380,0.9916666746139526
1740948109.052863,381,0.9919354915618896
1740948109.149357,382,0.9895833134651184
1740948109.245801,383,0.9890572428703308
1740948109.341631,384,0.9861111044883728
1740948109.438942,385,0.9857142567634583
1740948109.535724,386,0.9853395223617554
1740948109.63274,387,0.9857357144355774
1740948109.72913,388,0.9853801131248474
1740948109.824788,389,0.9850427508354187
1740948109.919794,390,0.9847221970558167
1740948110.014647,391,0.9844173192977905
1740948110.109777,392,0.9847883582115173
1740948110.204764,393,0.9851421117782593
1740948110.299957,394,0.9848484992980957
1740948110.395014,395,0.9851852059364319
1740948110.490419,396,0.9836956262588501
1740948110.585601,397,0.9816784858703613
1740948110.680994,398,0.9814814925193787
1740948110.776719,399,0.9812925457954407
1740948110.87195,400,0.980555534362793
1740948111.332309,401,1.0
1740948111.428654,402,0.9722222089767456
1740948111.525835,403,0.9722222089767456
1740948111.62319,404,0.9791666865348816
1740948111.719989,405,0.9833333492279053
1740948111.815989,406,0.9861111044883728
1740948111.912403,407,0.988095223903656
1740948112.00872,408,0.9895833134651184
1740948112.105255,409,0.9907407164573669
1740948112.201073,410,0.9916666746139526
1740948112.297223,411,0.9924242496490479
1740948112.393627,412,0.9930555820465088
1740948112.489465,413,0.9935897588729858
1740948112.586653,414,0.9920634627342224
1740948112.682961,415,0.9888888597488403
1740948112.778975,416,0.9826388955116272
1740948112.875481,417,0.9803921580314636
1740948112.972217,418,0.979938268661499
1740948113.06852,419,0.9795321822166443
1740948113.165304,420,0.980555534362793
1740948113.261812,421,0.9814814925193787
1740948113.358565,422,0.9823232293128967
1740948113.45557,423,0.9818840622901917
1740948113.552712,424,0.9826388955116272
1740948113.649778,425,0.9822221994400024
1740948113.746735,426,0.9829059839248657
1740948113.84386,427,0.9835391044616699
1740948113.941128,428,0.9841269850730896
1740948114.038124,429,0.984674334526062
1740948114.133994,430,0.9851852059364319
1740948114.230397,431,0.9847670197486877
1740948114.32705,432,0.9852430820465088
1740948114.423726,433,0.9856902360916138
1740948114.520816,434,0.9852941036224365
1740948114.617894,435,0.9857142567634583
1740948114.715401,436,0.9853395223617554
1740948114.812074,437,0.9857357144355774
1740948114.907019,438,0.9861111044883728
1740948115.002162,439,0.9864672422409058
1740948115.09736,440,0.9868055582046509
1740948115.192834,441,0.9864498376846313
1740948115.288762,442,0.9854497313499451
1740948115.384204,443,0.9851421117782593
1740948115.479582,444,0.9854797720909119
1740948115.574567,445,0.9858024716377258
1740948115.670323,446,0.9861111044883728
1740948115.766007,447,0.9864066243171692
1740948115.861808,448,0.9866898059844971
1740948115.957095,449,0.9869614243507385
1740948116.054614,450,0.9872221946716309
1740948116.514889,451,1.0
1740948116.612211,452,1.0
1740948116.708396,453,1.0
1740948116.804653,454,0.9930555820465088
1740948116.901665,455,0.9944444298744202
1740948116.999268,456,0.9953703880310059
1740948117.097515,457,0.9960317611694336
1740948117.195308,458,0.9965277910232544
1740948117.291654,459,0.9969135522842407
1740948117.388202,460,0.9972222447395325
1740948117.484022,461,0.997474730014801
1740948117.580999,462,0.9953703880310059
1740948117.678398,463,0.995726466178894
1740948117.774574,464,0.9960317611694336
1740948117.871172,465,0.9962962865829468
1740948117.96705,466,0.9965277910232544
1740948118.064128,467,0.9967319965362549
1740948118.161141,468,0.9969135522842407
1740948118.258626,469,0.9970760345458984
1740948118.355257,470,0.9972222447395325
1740948118.451998,471,0.9973545074462891
1740948118.54853,472,0.997474730014801
1740948118.645581,473,0.9975845217704773
1740948118.743708,474,0.9976851940155029
1740948118.842843,475,0.9977777600288391
1740948118.940704,476,0.997863233089447
1740948119.037679,477,0.9979423880577087
1740948119.134553,478,0.9980158805847168
1740948119.231893,479,0.998084306716919
1740948119.328148,480,0.9981481432914734
1740948119.42475,481,0.9982078671455383
1740948119.521339,482,0.9982638955116272
1740948119.618574,483,0.9983165264129639
1740948119.716458,484,0.9983659982681274
1740948119.813273,485,0.9984126687049866
1740948119.910203,486,0.9984567761421204
1740948120.007449,487,0.9984984993934631
1740948120.103153,488,0.9985380172729492
1740948120.198455,489,0.9985755085945129
1740948120.293745,490,0.9986110925674438
1740948120.38918,491,0.998645007610321
1740948120.484497,492,0.9986772537231445
1740948120.579743,493,0.9987080097198486
1740948120.675523,494,0.9987373948097229
1740948120.771294,495,0.9987654089927673
1740948120.867665,496,0.9981883764266968
1740948120.963398,497,0.9976359605789185
1740948121.05877,498,0.9971064925193787
1740948121.15451,499,0.9965986609458923
1740948121.250316,500,0.9961110949516296
