Wall time,Step,Value
1741005306.577432,93,0.8326873183250427
1741005306.667029,94,0.8339646458625793
1741005306.756931,95,0.8370370268821716
1741005306.84681,96,0.8375604152679443
1741005306.937323,97,0.8398345112800598
1741005307.027201,98,0.8420138955116272
1741005307.116564,99,0.8424036502838135
1741005307.206564,100,0.8438888788223267
1741005307.660915,101,0.9444444179534912
1741005307.752428,102,0.9444444179534912
1741005307.843115,103,0.9537037014961243
1741005307.93602,104,0.9444444179534912
1741005308.028022,105,0.9388889074325562
1741005308.119236,106,0.9259259104728699
1741005308.211107,107,0.9126983880996704
1741005308.301767,108,0.8854166865348816
1741005308.39245,109,0.8888888955116272
1741005308.48273,110,0.8972222208976746
1741005308.573147,111,0.9040403962135315
1741005308.663324,112,0.9074074029922485
1741005308.754034,113,0.9102563858032227
1741005308.84499,114,0.9146825671195984
1741005308.93628,115,0.9111111164093018
1741005309.026344,116,0.9097222089767456
1741005309.117499,117,0.915032684803009
1741005309.208398,118,0.9197530746459961
1741005309.299383,119,0.9195906519889832
1741005309.389998,120,0.9111111164093018
1741005309.479989,121,0.9074074029922485
1741005309.570764,122,0.9078282713890076
1741005309.66202,123,0.9070048332214355
1741005309.75281,124,0.9074074029922485
1741005309.843823,125,0.9077777862548828
1741005309.934881,126,0.9113247990608215
1741005310.025751,127,0.911522626876831
1741005310.116479,128,0.9126983880996704
1741005310.208395,129,0.9147509336471558
1741005310.299896,130,0.9157407283782959
1741005310.391854,131,0.9157705903053284
1741005310.483341,132,0.9149305820465088
1741005310.574357,133,0.9116161465644836
1741005310.665491,134,0.9117646813392639
1741005310.756205,135,0.9111111164093018
1741005310.846806,136,0.908178985118866
1741005310.93857,137,0.9076576828956604
1741005311.028449,138,0.9086257219314575
1741005311.118155,139,0.9088318943977356
1741005311.208196,140,0.9083333611488342
1741005311.298372,141,0.9071815609931946
1741005311.388474,142,0.9067460298538208
1741005311.478216,143,0.9043927788734436
1741005311.568343,144,0.9021464586257935
1741005311.658508,145,0.9024691581726074
1741005311.748118,146,0.9033816456794739
1741005311.837736,147,0.9030733108520508
1741005311.927641,148,0.9045138955116272
1741005312.017336,149,0.9058957099914551
1741005312.107108,150,0.9077777862548828
1741005312.546101,151,0.9444444179534912
1741005312.637657,152,0.9444444179534912
1741005312.729727,153,0.9629629850387573
1741005312.82151,154,0.9722222089767456
1741005312.91306,155,0.9666666388511658
1741005313.005206,156,0.9722222089767456
1741005313.096946,157,0.9682539701461792
1741005313.187939,158,0.9583333134651184
1741005313.278832,159,0.9567901492118835
1741005313.369568,160,0.9611111283302307
1741005313.460332,161,0.9646464586257935
1741005313.551285,162,0.9629629850387573
1741005313.64212,163,0.9615384340286255
1741005313.732568,164,0.9583333134651184
1741005313.82324,165,0.9611111283302307
1741005313.914618,166,0.9635416865348816
1741005314.005533,167,0.9640522599220276
1741005314.096557,168,0.9645061492919922
1741005314.18735,169,0.9649122953414917
1741005314.277644,170,0.9652777910232544
1741005314.368535,171,0.9642857313156128
1741005314.459538,172,0.9608585834503174
1741005314.550402,173,0.9613526463508606
1741005314.641411,174,0.9618055820465088
1741005314.731851,175,0.9622222185134888
1741005314.822112,176,0.9615384340286255
1741005314.913457,177,0.9609053730964661
1741005315.003915,178,0.9603174328804016
1741005315.0971,179,0.9559386968612671
1741005315.189336,180,0.9574074149131775
1741005315.281571,181,0.9578853249549866
1741005315.37314,182,0.9565972089767456
1741005315.464822,183,0.9562289714813232
1741005315.555836,184,0.951797366142273
1741005315.646064,185,0.9507936239242554
1741005315.737214,186,0.9483024477958679
1741005315.828115,187,0.9466966986656189
1741005315.917962,188,0.9459064602851868
1741005316.007704,189,0.9465811848640442
1741005316.09763,190,0.9472222328186035
1741005316.187407,191,0.9471544623374939
1741005316.277171,192,0.9477513432502747
1741005316.367109,193,0.948966383934021
1741005316.456677,194,0.9488636255264282
1741005316.546977,195,0.9487654566764832
1741005316.636574,196,0.9492753744125366
1741005316.726212,197,0.9497635960578918
1741005316.815869,198,0.9502314925193787
1741005316.905707,199,0.9506802558898926
1741005316.996643,200,0.9505555629730225
1741005317.426444,201,0.9166666865348816
1741005317.517834,202,0.9305555820465088
1741005317.609406,203,0.9351851940155029
1741005317.700289,204,0.9444444179534912
1741005317.790835,205,0.949999988079071
1741005317.881786,206,0.9583333134651184
1741005317.973501,207,0.9603174328804016
1741005318.06432,208,0.9652777910232544
1741005318.154928,209,0.9691358208656311
1741005318.24564,210,0.9722222089767456
1741005318.336276,211,0.9747474789619446
1741005318.427131,212,0.9745370149612427
1741005318.51835,213,0.9743589758872986
1741005318.612548,214,0.976190447807312
1741005318.703358,215,0.9759259223937988
1741005318.794083,216,0.9774305820465088
1741005318.884363,217,0.9754902124404907
1741005318.975194,218,0.9768518805503845
1741005319.067181,219,0.9780701994895935
1741005319.157954,220,0.9791666865348816
1741005319.248744,221,0.9801587462425232
1741005319.339522,222,0.9810606241226196
1741005319.430526,223,0.9806763529777527
1741005319.521083,224,0.9814814925193787
1741005319.61191,225,0.9822221994400024
1741005319.702614,226,0.9818376302719116
1741005319.792907,227,0.9814814925193787
1741005319.883016,228,0.9821428656578064
1741005319.974574,229,0.9808428883552551
1741005320.065281,230,0.9740740656852722
1741005320.156537,231,0.9713261723518372
1741005320.247874,232,0.9704861044883728
1741005320.339789,233,0.9688552021980286
1741005320.431809,234,0.9632353186607361
1741005320.522868,235,0.9563491940498352
1741005320.613541,236,0.9537037014961243
1741005320.704667,237,0.9519519805908203
1741005320.794532,238,0.9524853825569153
1741005320.884561,239,0.9522792100906372
1741005320.974738,240,0.9506944417953491
1741005321.067832,241,0.9518970251083374
1741005321.15786,242,0.9530423283576965
1741005321.247861,243,0.9541343450546265
1741005321.337587,244,0.9551767706871033
1741005321.427476,245,0.9549382925033569
1741005321.516994,246,0.9553139805793762
1741005321.606829,247,0.9556737542152405
1741005321.696248,248,0.9565972089767456
1741005321.785992,249,0.956916093826294
1741005321.875727,250,0.9577777981758118
1741005322.332902,251,0.9166666865348816
1741005322.424092,252,0.9583333134651184
1741005322.514869,253,0.9722222089767456
1741005322.60568,254,0.9722222089767456
1741005322.696526,255,0.9722222089767456
1741005322.787579,256,0.9768518805503845
1741005322.878684,257,0.9801587462425232
1741005322.969256,258,0.9826388955116272
1741005323.060797,259,0.9845678806304932
1741005323.152226,260,0.9861111044883728
1741005323.2424,261,0.9873737096786499
1741005323.333275,262,0.9861111044883728
1741005323.423434,263,0.9829059839248657
1741005323.513744,264,0.9841269850730896
1741005323.604649,265,0.9851852059364319
1741005323.695536,266,0.9861111044883728
1741005323.785836,267,0.9869281053543091
1741005323.876795,268,0.9830247163772583
1741005323.967689,269,0.9751461744308472
1741005324.0586,270,0.9750000238418579
1741005324.151182,271,0.9748677015304565
1741005324.243183,272,0.9760100841522217
1741005324.335589,273,0.9758453965187073
1741005324.426421,274,0.9768518805503845
1741005324.517083,275,0.9766666889190674
1741005324.607694,276,0.9764957427978516
1741005324.69844,277,0.9763374328613281
1741005324.79025,278,0.9771825671195984
1741005324.882133,279,0.9760536551475525
1741005324.973713,280,0.9740740656852722
1741005325.065286,281,0.9740143418312073
1741005325.156264,282,0.9739583134651184
1741005325.247397,283,0.9747474789619446
1741005325.338966,284,0.9754902124404907
1741005325.429727,285,0.9753968119621277
1741005325.520831,286,0.9760802388191223
1741005325.612816,287,0.9752252101898193
1741005325.702198,288,0.9736841917037964
1741005325.791702,289,0.9729344844818115
1741005325.881493,290,0.9722222089767456
1741005325.97132,291,0.9728997349739075
1741005326.061042,292,0.9728835821151733
1741005326.150807,293,0.973514199256897
1741005326.240067,294,0.9741161465644836
1741005326.329411,295,0.9740740656852722
1741005326.418734,296,0.9740338325500488
1741005326.50879,297,0.9745863080024719
1741005326.598281,298,0.9739583134651184
1741005326.687876,299,0.9744898080825806
1741005326.776909,300,0.9744444489479065
1741005327.208797,301,1.0
1741005327.299896,302,0.9861111044883728
1741005327.390588,303,0.9907407164573669
1741005327.482007,304,0.9930555820465088
1741005327.573314,305,0.9888888597488403
1741005327.664566,306,0.9907407164573669
1741005327.756009,307,0.9920634627342224
1741005327.84685,308,0.9930555820465088
1741005327.937163,309,0.9938271641731262
1741005328.028646,310,0.9916666746139526
1741005328.11897,311,0.9898989796638489
1741005328.210395,312,0.9861111044883728
1741005328.301191,313,0.9871794581413269
1741005328.391777,314,0.9861111044883728
1741005328.483354,315,0.9833333492279053
1741005328.574957,316,0.9826388955116272
1741005328.666058,317,0.9820261597633362
1741005328.757188,318,0.9830247163772583
1741005328.848438,319,0.9809941649436951
1741005328.940014,320,0.9819444417953491
1741005329.031819,321,0.9828042387962341
1741005329.123482,322,0.9835858345031738
1741005329.214743,323,0.9842995405197144
1741005329.305749,324,0.9837962985038757
1741005329.396353,325,0.9844444394111633
1741005329.488825,326,0.9850427508354187
1741005329.580536,327,0.9855967164039612
1741005329.671479,328,0.9861111044883728
1741005329.763212,329,0.9856321811676025
1741005329.854104,330,0.9842592477798462
1741005329.944963,331,0.9847670197486877
1741005330.036904,332,0.984375
1741005330.131212,333,0.9840067625045776
1741005330.223455,334,0.9844771027565002
1741005330.314509,335,0.9849206209182739
1741005330.405794,336,0.9845678806304932
1741005330.496865,337,0.9849849939346313
1741005330.586731,338,0.984649121761322
1741005330.676356,339,0.9807692170143127
1741005330.766012,340,0.9777777791023254
1741005330.85587,341,0.977642297744751
1741005330.946196,342,0.97817462682724
1741005331.035692,343,0.9767441749572754
1741005331.125146,344,0.9760100841522217
1741005331.215038,345,0.9765431880950928
1741005331.305815,346,0.9764492511749268
1741005331.395813,347,0.9763593673706055
1741005331.485718,348,0.9768518805503845
1741005331.575548,349,0.9773242473602295
1741005331.665045,350,0.9777777791023254
1741005332.094947,351,1.0
1741005332.187545,352,1.0
1741005332.279307,353,1.0
1741005332.371438,354,0.9861111044883728
1741005332.46257,355,0.9888888597488403
1741005332.553957,356,0.9861111044883728
1741005332.645556,357,0.988095223903656
1741005332.736581,358,0.9895833134651184
1741005332.827044,359,0.9907407164573669
1741005332.917463,360,0.9916666746139526
1741005333.007954,361,0.9924242496490479
1741005333.098565,362,0.9930555820465088
1741005333.188875,363,0.9935897588729858
1741005333.279411,364,0.9940476417541504
1741005333.37018,365,0.9925925731658936
1741005333.461021,366,0.9930555820465088
1741005333.551589,367,0.9934640526771545
1741005333.643107,368,0.9938271641731262
1741005333.734258,369,0.9941520690917969
1741005333.824799,370,0.9930555820465088
1741005333.915172,371,0.9933862686157227
1741005334.006257,372,0.993686854839325
1741005334.097973,373,0.9927536249160767
1741005334.188915,374,0.9918981194496155
1741005334.279671,375,0.9911110997200012
1741005334.370575,376,0.9914529919624329
1741005334.461337,377,0.9907407164573669
1741005334.551707,378,0.9910714030265808
1741005334.643416,379,0.99042147397995
1741005334.734017,380,0.989814817905426
1741005334.825569,381,0.990143358707428
1741005334.91715,382,0.9904513955116272
1741005335.008954,383,0.9907407164573669
1741005335.100964,384,0.9910130500793457
1741005335.192335,385,0.9912698268890381
1741005335.284046,386,0.9915123581886292
1741005335.375391,387,0.9917417168617249
1741005335.465206,388,0.9919590353965759
1741005335.555101,389,0.9921652674674988
1741005335.645412,390,0.9923611283302307
1741005335.735016,391,0.9925474524497986
1741005335.824708,392,0.9927248954772949
1741005335.915083,393,0.9928940534591675
1741005336.004825,394,0.9930555820465088
1741005336.094729,395,0.9932098984718323
1741005336.184778,396,0.9933574795722961
1741005336.274724,397,0.9934988021850586
1741005336.364767,398,0.9936342835426331
1741005336.454431,399,0.9937641620635986
1741005336.543977,400,0.9933333396911621
1741005336.975912,401,1.0
1741005337.067747,402,1.0
1741005337.158906,403,1.0
1741005337.250993,404,1.0
1741005337.341647,405,1.0
1741005337.43455,406,1.0
1741005337.527034,407,1.0
1741005337.618084,408,1.0
1741005337.710692,409,1.0
1741005337.801123,410,1.0
1741005337.891003,411,1.0
1741005337.982059,412,1.0
1741005338.072993,413,1.0
1741005338.166067,414,1.0
1741005338.257197,415,1.0
1741005338.349603,416,1.0
1741005338.442377,417,1.0
1741005338.534737,418,1.0
1741005338.626654,419,0.9985380172729492
1741005338.717642,420,0.9986110925674438
1741005338.809061,421,0.9986772537231445
1741005338.901532,422,0.997474730014801
1741005338.99342,423,0.9975845217704773
1741005339.084749,424,0.9976851940155029
1741005339.176239,425,0.9977777600288391
1741005339.267312,426,0.997863233089447
1741005339.359003,427,0.9958847761154175
1741005339.450401,428,0.995039701461792
1741005339.541263,429,0.9952107071876526
1741005339.632371,430,0.9944444298744202
1741005339.724489,431,0.9937276244163513
1741005339.8196,432,0.9930555820465088
1741005339.914859,433,0.9924242496490479
1741005340.009698,434,0.991830050945282
1741005340.103602,435,0.9912698268890381
1741005340.196105,436,0.9915123581886292
1741005340.290492,437,0.9917417168617249
1741005340.384419,438,0.9912280440330505
1741005340.477414,439,0.9900285005569458
1741005340.570366,440,0.9888888597488403
1741005340.660633,441,0.989159882068634
1741005340.750902,442,0.9887565970420837
1741005340.840775,443,0.9883720874786377
1741005340.930713,444,0.9886363744735718
1741005341.020948,445,0.9888888597488403
1741005341.110885,446,0.989130437374115
1741005341.202657,447,0.9887706637382507
1741005341.292895,448,0.9890046119689941
1741005341.383946,449,0.9892290234565735
1741005341.474513,450,0.9894444346427917
1741005341.915857,451,0.9722222089767456
1741005342.00701,452,0.9861111044883728
1741005342.098703,453,0.9907407164573669
1741005342.190338,454,0.9930555820465088
1741005342.282157,455,0.9944444298744202
1741005342.373546,456,0.9953703880310059
1741005342.466199,457,0.9960317611694336
1741005342.557867,458,0.9965277910232544
1741005342.649927,459,0.9969135522842407
1741005342.741343,460,0.9972222447395325
1741005342.833478,461,0.997474730014801
1741005342.925307,462,0.9976851940155029
1741005343.017693,463,0.997863233089447
1741005343.110803,464,0.9980158805847168
1741005343.202664,465,0.9981481432914734
1741005343.294319,466,0.9982638955116272
1741005343.385415,467,0.9983659982681274
1741005343.476749,468,0.9984567761421204
1741005343.568904,469,0.9985380172729492
1741005343.660723,470,0.9986110925674438
1741005343.752371,471,0.9986772537231445
1741005343.844095,472,0.9987373948097229
1741005343.936098,473,0.998792290687561
1741005344.028044,474,0.9988425970077515
1741005344.120063,475,0.9988889098167419
1741005344.211719,476,0.9989316463470459
1741005344.304551,477,0.998971164226532
1741005344.396512,478,0.9990079402923584
1741005344.488858,479,0.998084306716919
1741005344.580374,480,0.9981481432914734
1741005344.672243,481,0.9982078671455383
1741005344.764882,482,0.9982638955116272
1741005344.857643,483,0.9983165264129639
1741005344.950127,484,0.9983659982681274
1741005345.042617,485,0.9984126687049866
1741005345.134276,486,0.9984567761421204
1741005345.228049,487,0.9984984993934631
1741005345.318585,488,0.9985380172729492
1741005345.409556,489,0.9985755085945129
1741005345.500156,490,0.9986110925674438
1741005345.590269,491,0.998645007610321
1741005345.680877,492,0.9986772537231445
1741005345.771191,493,0.9987080097198486
1741005345.861874,494,0.9987373948097229
1741005345.952871,495,0.9987654089927673
1741005346.043266,496,0.998792290687561
1741005346.134515,497,0.9988179802894592
1741005346.225269,498,0.9988425970077515
1741005346.317758,499,0.9988662004470825
1741005346.408953,500,0.9988889098167419
